Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Hour,Day of week,Trip Completed
3886,Airport,-1,No Cars Available,13-07-2016 21:53,NA,13-07-2016,21,Tuesday,FALSE
3874,Airport,-1,No Cars Available,13-07-2016 21:54,NA,13-07-2016,21,Wednesday,FALSE
3893,Airport,-1,No Cars Available,13-07-2016 21:56,NA,13-07-2016,21,Thursday,FALSE
3891,Airport,-1,No Cars Available,13-07-2016 21:57,NA,13-07-2016,21,Friday,FALSE
3888,Airport,-1,No Cars Available,13-07-2016 21:57,NA,13-07-2016,21,Saturday,FALSE
3876,Airport,-1,No Cars Available,13-07-2016 21:58,NA,13-07-2016,21,Sunday,FALSE
3875,Airport,-1,No Cars Available,13-07-2016 21:59,NA,13-07-2016,21,Monday,FALSE
3898,Airport,-1,No Cars Available,13-07-2016 21:59,NA,13-07-2016,21,Tuesday,FALSE
3895,Airport,-1,No Cars Available,13-07-2016 22:01,NA,13-07-2016,22,Wednesday,FALSE
3900,Airport,-1,No Cars Available,13-07-2016 22:03,NA,13-07-2016,22,Thursday,FALSE
3904,Airport,-1,No Cars Available,13-07-2016 22:03,NA,13-07-2016,22,Friday,FALSE
3892,Airport,-1,No Cars Available,13-07-2016 22:05,NA,13-07-2016,22,Saturday,FALSE
3899,Airport,-1,No Cars Available,13-07-2016 22:05,NA,13-07-2016,22,Sunday,FALSE
3910,Airport,-1,No Cars Available,13-07-2016 22:05,NA,13-07-2016,22,Monday,FALSE
3901,Airport,-1,No Cars Available,13-07-2016 22:09,NA,13-07-2016,22,Tuesday,FALSE
3902,Airport,-1,No Cars Available,13-07-2016 22:09,NA,13-07-2016,22,Wednesday,FALSE
3903,Airport,-1,No Cars Available,13-07-2016 22:11,NA,13-07-2016,22,Thursday,FALSE
3906,Airport,-1,No Cars Available,13-07-2016 22:12,NA,13-07-2016,22,Friday,FALSE
3907,Airport,-1,No Cars Available,13-07-2016 22:12,NA,13-07-2016,22,Saturday,FALSE
3918,City,-1,No Cars Available,13-07-2016 22:12,NA,13-07-2016,22,Sunday,FALSE
3912,Airport,-1,No Cars Available,13-07-2016 22:12,NA,13-07-2016,22,Monday,FALSE
3928,City,-1,No Cars Available,13-07-2016 22:14,NA,13-07-2016,22,Tuesday,FALSE
3911,Airport,-1,No Cars Available,13-07-2016 22:14,NA,13-07-2016,22,Wednesday,FALSE
3923,City,-1,No Cars Available,13-07-2016 22:18,NA,13-07-2016,22,Thursday,FALSE
3922,City,-1,No Cars Available,13-07-2016 22:18,NA,13-07-2016,22,Friday,FALSE
3931,Airport,-1,No Cars Available,13-07-2016 22:21,NA,13-07-2016,22,Saturday,FALSE
3930,City,-1,No Cars Available,13-07-2016 22:22,NA,13-07-2016,22,Sunday,FALSE
3921,City,-1,No Cars Available,13-07-2016 22:23,NA,13-07-2016,22,Monday,FALSE
3926,Airport,-1,No Cars Available,13-07-2016 22:23,NA,13-07-2016,22,Tuesday,FALSE
3919,Airport,-1,No Cars Available,13-07-2016 22:23,NA,13-07-2016,22,Wednesday,FALSE
3933,Airport,-1,No Cars Available,13-07-2016 22:27,NA,13-07-2016,22,Thursday,FALSE
3937,City,-1,No Cars Available,13-07-2016 22:28,NA,13-07-2016,22,Friday,FALSE
3929,Airport,-1,No Cars Available,13-07-2016 22:28,NA,13-07-2016,22,Saturday,FALSE
3941,City,-1,No Cars Available,13-07-2016 22:30,NA,13-07-2016,22,Sunday,FALSE
3936,City,-1,No Cars Available,13-07-2016 22:30,NA,13-07-2016,22,Monday,FALSE
3946,Airport,-1,No Cars Available,13-07-2016 22:36,NA,13-07-2016,22,Tuesday,FALSE
3938,City,-1,No Cars Available,13-07-2016 22:37,NA,13-07-2016,22,Wednesday,FALSE
3949,City,-1,No Cars Available,13-07-2016 22:40,NA,13-07-2016,22,Thursday,FALSE
3958,Airport,-1,No Cars Available,13-07-2016 22:46,NA,13-07-2016,22,Friday,FALSE
3951,Airport,-1,No Cars Available,13-07-2016 22:46,NA,13-07-2016,22,Saturday,FALSE
3962,City,-1,No Cars Available,13-07-2016 22:47,NA,13-07-2016,22,Sunday,FALSE
3961,City,-1,No Cars Available,13-07-2016 22:50,NA,13-07-2016,22,Monday,FALSE
3963,Airport,-1,No Cars Available,13-07-2016 22:55,NA,13-07-2016,22,Tuesday,FALSE
3967,City,-1,No Cars Available,13-07-2016 22:57,NA,13-07-2016,22,Wednesday,FALSE
3968,Airport,-1,No Cars Available,13-07-2016 22:59,NA,13-07-2016,22,Thursday,FALSE
3971,City,-1,No Cars Available,13-07-2016 22:59,NA,13-07-2016,22,Friday,FALSE
3972,City,-1,No Cars Available,13-07-2016 23:00,NA,13-07-2016,23,Saturday,FALSE
3975,City,-1,No Cars Available,13-07-2016 23:04,NA,13-07-2016,23,Sunday,FALSE
3976,City,-1,No Cars Available,13-07-2016 23:07,NA,13-07-2016,23,Monday,FALSE
3980,City,-1,No Cars Available,13-07-2016 23:16,NA,13-07-2016,23,Tuesday,FALSE
3984,Airport,-1,No Cars Available,13-07-2016 23:17,NA,13-07-2016,23,Wednesday,FALSE
3986,Airport,-1,No Cars Available,13-07-2016 23:17,NA,13-07-2016,23,Thursday,FALSE
3988,City,-1,No Cars Available,13-07-2016 23:23,NA,13-07-2016,23,Friday,FALSE
3995,City,-1,No Cars Available,13-07-2016 23:36,NA,13-07-2016,23,Saturday,FALSE
3998,Airport,-1,No Cars Available,13-07-2016 23:39,NA,13-07-2016,23,Sunday,FALSE
4001,City,-1,No Cars Available,13-07-2016 23:39,NA,13-07-2016,23,Monday,FALSE
4006,City,-1,No Cars Available,13-07-2016 23:45,NA,13-07-2016,23,Tuesday,FALSE
4000,City,-1,No Cars Available,13-07-2016 23:47,NA,13-07-2016,23,Wednesday,FALSE
4017,City,-1,No Cars Available,13-07-2016 23:50,NA,13-07-2016,23,Thursday,FALSE
4010,Airport,-1,No Cars Available,13-07-2016 23:50,NA,13-07-2016,23,Friday,FALSE
4015,City,-1,No Cars Available,13-07-2016 23:52,NA,13-07-2016,23,Saturday,FALSE
4013,City,-1,No Cars Available,13-07-2016 23:53,NA,13-07-2016,23,Sunday,FALSE
4014,City,-1,No Cars Available,13-07-2016 23:56,NA,13-07-2016,23,Monday,FALSE
4016,City,-1,No Cars Available,13-07-2016 23:59,NA,13-07-2016,23,Tuesday,FALSE
4028,City,-1,No Cars Available,14-07-2016 00:09,NA,14-07-2016,0,Wednesday,FALSE
4029,City,-1,No Cars Available,14-07-2016 00:14,NA,14-07-2016,0,Thursday,FALSE
4032,City,-1,No Cars Available,14-07-2016 00:15,NA,14-07-2016,0,Friday,FALSE
4033,Airport,-1,No Cars Available,14-07-2016 00:25,NA,14-07-2016,0,Saturday,FALSE
4034,City,-1,No Cars Available,14-07-2016 00:29,NA,14-07-2016,0,Sunday,FALSE
4035,Airport,-1,No Cars Available,14-07-2016 00:31,NA,14-07-2016,0,Monday,FALSE
4036,Airport,-1,No Cars Available,14-07-2016 00:31,NA,14-07-2016,0,Tuesday,FALSE
4038,Airport,-1,No Cars Available,14-07-2016 00:34,NA,14-07-2016,0,Wednesday,FALSE
4042,Airport,-1,No Cars Available,14-07-2016 00:39,NA,14-07-2016,0,Thursday,FALSE
4044,Airport,-1,No Cars Available,14-07-2016 00:51,NA,14-07-2016,0,Friday,FALSE
4046,City,-1,No Cars Available,14-07-2016 00:57,NA,14-07-2016,0,Saturday,FALSE
4047,City,-1,No Cars Available,14-07-2016 01:00,NA,14-07-2016,1,Sunday,FALSE
4048,Airport,-1,No Cars Available,14-07-2016 01:03,NA,14-07-2016,1,Monday,FALSE
4050,City,-1,No Cars Available,14-07-2016 01:10,NA,14-07-2016,1,Tuesday,FALSE
4053,Airport,-1,No Cars Available,14-07-2016 01:15,NA,14-07-2016,1,Wednesday,FALSE
4052,City,-1,No Cars Available,14-07-2016 01:16,NA,14-07-2016,1,Thursday,FALSE
4055,City,-1,No Cars Available,14-07-2016 01:22,NA,14-07-2016,1,Friday,FALSE
4054,City,-1,No Cars Available,14-07-2016 01:23,NA,14-07-2016,1,Saturday,FALSE
4056,City,-1,No Cars Available,14-07-2016 01:25,NA,14-07-2016,1,Sunday,FALSE
4058,Airport,-1,No Cars Available,14-07-2016 01:27,NA,14-07-2016,1,Monday,FALSE
4057,City,-1,No Cars Available,14-07-2016 01:29,NA,14-07-2016,1,Tuesday,FALSE
4061,City,-1,No Cars Available,14-07-2016 01:33,NA,14-07-2016,1,Wednesday,FALSE
4059,City,-1,No Cars Available,14-07-2016 01:35,NA,14-07-2016,1,Thursday,FALSE
4063,City,-1,No Cars Available,14-07-2016 01:36,NA,14-07-2016,1,Friday,FALSE
4062,Airport,-1,No Cars Available,14-07-2016 01:42,NA,14-07-2016,1,Saturday,FALSE
4064,City,-1,No Cars Available,14-07-2016 01:48,NA,14-07-2016,1,Sunday,FALSE
4068,Airport,-1,No Cars Available,14-07-2016 01:59,NA,14-07-2016,1,Monday,FALSE
4067,City,-1,No Cars Available,14-07-2016 02:00,NA,14-07-2016,2,Tuesday,FALSE
4069,City,-1,No Cars Available,14-07-2016 02:02,NA,14-07-2016,2,Wednesday,FALSE
4071,City,-1,No Cars Available,14-07-2016 02:03,NA,14-07-2016,2,Thursday,FALSE
4070,City,-1,No Cars Available,14-07-2016 02:03,NA,14-07-2016,2,Friday,FALSE
4072,City,-1,No Cars Available,14-07-2016 02:04,NA,14-07-2016,2,Saturday,FALSE
4076,Airport,-1,No Cars Available,14-07-2016 02:16,NA,14-07-2016,2,Sunday,FALSE
4074,City,-1,No Cars Available,14-07-2016 02:18,NA,14-07-2016,2,Monday,FALSE
4080,Airport,-1,No Cars Available,14-07-2016 02:29,NA,14-07-2016,2,Tuesday,FALSE
4083,City,-1,No Cars Available,14-07-2016 02:35,NA,14-07-2016,2,Wednesday,FALSE
4086,City,-1,No Cars Available,14-07-2016 02:46,NA,14-07-2016,2,Thursday,FALSE
4089,City,-1,No Cars Available,14-07-2016 02:52,NA,14-07-2016,2,Friday,FALSE
4088,City,-1,No Cars Available,14-07-2016 02:53,NA,14-07-2016,2,Saturday,FALSE
4090,Airport,-1,No Cars Available,14-07-2016 02:55,NA,14-07-2016,2,Sunday,FALSE
4095,Airport,-1,No Cars Available,14-07-2016 03:10,NA,14-07-2016,3,Monday,FALSE
4096,City,-1,No Cars Available,14-07-2016 03:13,NA,14-07-2016,3,Tuesday,FALSE
4099,City,-1,No Cars Available,14-07-2016 03:22,NA,14-07-2016,3,Wednesday,FALSE
4100,Airport,-1,No Cars Available,14-07-2016 03:30,NA,14-07-2016,3,Thursday,FALSE
4101,City,-1,No Cars Available,14-07-2016 03:31,NA,14-07-2016,3,Friday,FALSE
4104,Airport,-1,No Cars Available,14-07-2016 03:38,NA,14-07-2016,3,Saturday,FALSE
4102,Airport,-1,No Cars Available,14-07-2016 03:38,NA,14-07-2016,3,Sunday,FALSE
4103,Airport,-1,No Cars Available,14-07-2016 03:39,NA,14-07-2016,3,Monday,FALSE
4106,City,-1,No Cars Available,14-07-2016 03:45,NA,14-07-2016,3,Tuesday,FALSE
4107,City,-1,No Cars Available,14-07-2016 03:51,NA,14-07-2016,3,Wednesday,FALSE
4110,Airport,-1,No Cars Available,14-07-2016 03:58,NA,14-07-2016,3,Thursday,FALSE
4113,City,-1,No Cars Available,14-07-2016 04:00,NA,14-07-2016,4,Friday,FALSE
4109,City,-1,No Cars Available,14-07-2016 04:02,NA,14-07-2016,4,Saturday,FALSE
4112,Airport,-1,No Cars Available,14-07-2016 04:03,NA,14-07-2016,4,Sunday,FALSE
4111,City,-1,No Cars Available,14-07-2016 04:06,NA,14-07-2016,4,Monday,FALSE
4115,City,-1,No Cars Available,14-07-2016 04:11,NA,14-07-2016,4,Tuesday,FALSE
4116,Airport,-1,No Cars Available,14-07-2016 04:13,NA,14-07-2016,4,Wednesday,FALSE
4120,City,-1,No Cars Available,14-07-2016 04:27,NA,14-07-2016,4,Thursday,FALSE
4123,City,-1,No Cars Available,14-07-2016 04:38,NA,14-07-2016,4,Friday,FALSE
4131,City,-1,No Cars Available,14-07-2016 04:41,NA,14-07-2016,4,Saturday,FALSE
4124,City,-1,No Cars Available,14-07-2016 04:41,NA,14-07-2016,4,Sunday,FALSE
4127,City,-1,No Cars Available,14-07-2016 04:46,NA,14-07-2016,4,Monday,FALSE
4132,City,-1,No Cars Available,14-07-2016 04:46,NA,14-07-2016,4,Tuesday,FALSE
4139,City,-1,No Cars Available,14-07-2016 04:48,NA,14-07-2016,4,Wednesday,FALSE
4135,Airport,-1,No Cars Available,14-07-2016 04:49,NA,14-07-2016,4,Thursday,FALSE
4138,City,-1,No Cars Available,14-07-2016 04:49,NA,14-07-2016,4,Friday,FALSE
4142,City,-1,No Cars Available,14-07-2016 04:50,NA,14-07-2016,4,Saturday,FALSE
4152,City,-1,No Cars Available,14-07-2016 04:55,NA,14-07-2016,4,Sunday,FALSE
4149,City,-1,No Cars Available,14-07-2016 04:59,NA,14-07-2016,4,Monday,FALSE
4159,Airport,-1,No Cars Available,14-07-2016 05:05,NA,14-07-2016,5,Tuesday,FALSE
4172,City,-1,No Cars Available,14-07-2016 05:17,NA,14-07-2016,5,Wednesday,FALSE
4190,City,-1,No Cars Available,14-07-2016 05:21,NA,14-07-2016,5,Thursday,FALSE
4193,City,-1,No Cars Available,14-07-2016 05:25,NA,14-07-2016,5,Friday,FALSE
4181,City,-1,No Cars Available,14-07-2016 05:25,NA,14-07-2016,5,Saturday,FALSE
4191,City,-1,No Cars Available,14-07-2016 05:32,NA,14-07-2016,5,Sunday,FALSE
4200,City,-1,No Cars Available,14-07-2016 05:32,NA,14-07-2016,5,Monday,FALSE
4208,City,-1,No Cars Available,14-07-2016 05:39,NA,14-07-2016,5,Tuesday,FALSE
4219,City,-1,No Cars Available,14-07-2016 05:42,NA,14-07-2016,5,Wednesday,FALSE
4220,City,-1,No Cars Available,14-07-2016 05:43,NA,14-07-2016,5,Thursday,FALSE
4217,City,-1,No Cars Available,14-07-2016 05:45,NA,14-07-2016,5,Friday,FALSE
4237,City,-1,No Cars Available,14-07-2016 05:52,NA,14-07-2016,5,Saturday,FALSE
4228,City,-1,No Cars Available,14-07-2016 05:53,NA,14-07-2016,5,Sunday,FALSE
4240,City,-1,No Cars Available,14-07-2016 05:56,NA,14-07-2016,5,Monday,FALSE
4229,City,-1,No Cars Available,14-07-2016 05:56,NA,14-07-2016,5,Tuesday,FALSE
4246,City,-1,No Cars Available,14-07-2016 05:58,NA,14-07-2016,5,Wednesday,FALSE
4244,City,-1,No Cars Available,14-07-2016 06:00,NA,14-07-2016,6,Thursday,FALSE
4241,City,-1,No Cars Available,14-07-2016 06:01,NA,14-07-2016,6,Friday,FALSE
4247,City,-1,No Cars Available,14-07-2016 06:03,NA,14-07-2016,6,Saturday,FALSE
4256,City,-1,No Cars Available,14-07-2016 06:05,NA,14-07-2016,6,Sunday,FALSE
4259,City,-1,No Cars Available,14-07-2016 06:10,NA,14-07-2016,6,Monday,FALSE
4265,City,-1,No Cars Available,14-07-2016 06:12,NA,14-07-2016,6,Tuesday,FALSE
4261,City,-1,No Cars Available,14-07-2016 06:12,NA,14-07-2016,6,Wednesday,FALSE
4262,City,-1,No Cars Available,14-07-2016 06:15,NA,14-07-2016,6,Thursday,FALSE
4267,City,-1,No Cars Available,14-07-2016 06:17,NA,14-07-2016,6,Friday,FALSE
4269,City,-1,No Cars Available,14-07-2016 06:19,NA,14-07-2016,6,Saturday,FALSE
4275,City,-1,No Cars Available,14-07-2016 06:22,NA,14-07-2016,6,Sunday,FALSE
4279,City,-1,No Cars Available,14-07-2016 06:29,NA,14-07-2016,6,Monday,FALSE
4282,City,-1,No Cars Available,14-07-2016 06:31,NA,14-07-2016,6,Tuesday,FALSE
4283,City,-1,No Cars Available,14-07-2016 06:31,NA,14-07-2016,6,Wednesday,FALSE
4289,City,-1,No Cars Available,14-07-2016 06:35,NA,14-07-2016,6,Thursday,FALSE
4291,City,-1,No Cars Available,14-07-2016 06:40,NA,14-07-2016,6,Friday,FALSE
4292,City,-1,No Cars Available,14-07-2016 06:42,NA,14-07-2016,6,Saturday,FALSE
4295,City,-1,No Cars Available,14-07-2016 06:42,NA,14-07-2016,6,Sunday,FALSE
4306,City,-1,No Cars Available,14-07-2016 06:49,NA,14-07-2016,6,Monday,FALSE
4309,Airport,-1,No Cars Available,14-07-2016 06:50,NA,14-07-2016,6,Tuesday,FALSE
4317,City,-1,No Cars Available,14-07-2016 06:51,NA,14-07-2016,6,Wednesday,FALSE
4318,City,-1,No Cars Available,14-07-2016 06:51,NA,14-07-2016,6,Thursday,FALSE
4307,City,-1,No Cars Available,14-07-2016 06:56,NA,14-07-2016,6,Friday,FALSE
4320,City,-1,No Cars Available,14-07-2016 07:02,NA,14-07-2016,7,Saturday,FALSE
4324,City,-1,No Cars Available,14-07-2016 07:04,NA,14-07-2016,7,Sunday,FALSE
4333,City,-1,No Cars Available,14-07-2016 07:13,NA,14-07-2016,7,Monday,FALSE
4344,City,-1,No Cars Available,14-07-2016 07:15,NA,14-07-2016,7,Tuesday,FALSE
4334,City,-1,No Cars Available,14-07-2016 07:18,NA,14-07-2016,7,Wednesday,FALSE
4347,City,-1,No Cars Available,14-07-2016 07:18,NA,14-07-2016,7,Thursday,FALSE
4352,City,-1,No Cars Available,14-07-2016 07:21,NA,14-07-2016,7,Friday,FALSE
4348,City,-1,No Cars Available,14-07-2016 07:23,NA,14-07-2016,7,Saturday,FALSE
4353,City,-1,No Cars Available,14-07-2016 07:24,NA,14-07-2016,7,Sunday,FALSE
4362,City,-1,No Cars Available,14-07-2016 07:30,NA,14-07-2016,7,Monday,FALSE
4367,City,-1,No Cars Available,14-07-2016 07:35,NA,14-07-2016,7,Tuesday,FALSE
4373,City,-1,No Cars Available,14-07-2016 07:39,NA,14-07-2016,7,Wednesday,FALSE
4382,City,-1,No Cars Available,14-07-2016 07:48,NA,14-07-2016,7,Thursday,FALSE
4393,City,-1,No Cars Available,14-07-2016 07:54,NA,14-07-2016,7,Friday,FALSE
4394,City,-1,No Cars Available,14-07-2016 08:00,NA,14-07-2016,8,Saturday,FALSE
4405,City,-1,No Cars Available,14-07-2016 08:01,NA,14-07-2016,8,Sunday,FALSE
4407,City,-1,No Cars Available,14-07-2016 08:08,NA,14-07-2016,8,Monday,FALSE
4412,City,-1,No Cars Available,14-07-2016 08:11,NA,14-07-2016,8,Tuesday,FALSE
4424,City,-1,No Cars Available,14-07-2016 08:17,NA,14-07-2016,8,Wednesday,FALSE
4437,City,-1,No Cars Available,14-07-2016 08:24,NA,14-07-2016,8,Thursday,FALSE
4436,City,-1,No Cars Available,14-07-2016 08:24,NA,14-07-2016,8,Friday,FALSE
4432,City,-1,No Cars Available,14-07-2016 08:24,NA,14-07-2016,8,Saturday,FALSE
4429,City,-1,No Cars Available,14-07-2016 08:25,NA,14-07-2016,8,Sunday,FALSE
4449,City,-1,No Cars Available,14-07-2016 08:29,NA,14-07-2016,8,Monday,FALSE
4453,City,-1,No Cars Available,14-07-2016 08:36,NA,14-07-2016,8,Tuesday,FALSE
4460,City,-1,No Cars Available,14-07-2016 08:36,NA,14-07-2016,8,Wednesday,FALSE
4474,City,-1,No Cars Available,14-07-2016 08:43,NA,14-07-2016,8,Thursday,FALSE
4466,City,-1,No Cars Available,14-07-2016 08:46,NA,14-07-2016,8,Friday,FALSE
4473,City,-1,No Cars Available,14-07-2016 08:48,NA,14-07-2016,8,Saturday,FALSE
4477,City,-1,No Cars Available,14-07-2016 08:51,NA,14-07-2016,8,Sunday,FALSE
4493,City,-1,No Cars Available,14-07-2016 08:52,NA,14-07-2016,8,Monday,FALSE
4494,City,-1,No Cars Available,14-07-2016 08:58,NA,14-07-2016,8,Tuesday,FALSE
4490,City,-1,No Cars Available,14-07-2016 09:00,NA,14-07-2016,9,Wednesday,FALSE
4508,City,-1,No Cars Available,14-07-2016 09:05,NA,14-07-2016,9,Thursday,FALSE
4495,City,-1,No Cars Available,14-07-2016 09:06,NA,14-07-2016,9,Friday,FALSE
4513,City,-1,No Cars Available,14-07-2016 09:06,NA,14-07-2016,9,Saturday,FALSE
4502,City,-1,No Cars Available,14-07-2016 09:07,NA,14-07-2016,9,Sunday,FALSE
4528,City,-1,No Cars Available,14-07-2016 09:27,NA,14-07-2016,9,Monday,FALSE
4526,City,-1,No Cars Available,14-07-2016 09:28,NA,14-07-2016,9,Tuesday,FALSE
4522,Airport,-1,No Cars Available,14-07-2016 09:28,NA,14-07-2016,9,Wednesday,FALSE
4537,City,-1,No Cars Available,14-07-2016 09:36,NA,14-07-2016,9,Thursday,FALSE
4541,City,-1,No Cars Available,14-07-2016 09:37,NA,14-07-2016,9,Friday,FALSE
4550,City,-1,No Cars Available,14-07-2016 09:38,NA,14-07-2016,9,Saturday,FALSE
4554,City,-1,No Cars Available,14-07-2016 09:42,NA,14-07-2016,9,Sunday,FALSE
4551,City,-1,No Cars Available,14-07-2016 09:42,NA,14-07-2016,9,Monday,FALSE
4553,Airport,-1,No Cars Available,14-07-2016 09:43,NA,14-07-2016,9,Tuesday,FALSE
4565,City,-1,No Cars Available,14-07-2016 09:45,NA,14-07-2016,9,Wednesday,FALSE
4549,Airport,-1,No Cars Available,14-07-2016 09:46,NA,14-07-2016,9,Thursday,FALSE
4548,City,-1,No Cars Available,14-07-2016 09:46,NA,14-07-2016,9,Friday,FALSE
4555,City,-1,No Cars Available,14-07-2016 09:46,NA,14-07-2016,9,Saturday,FALSE
4559,City,-1,No Cars Available,14-07-2016 09:49,NA,14-07-2016,9,Sunday,FALSE
4564,City,-1,No Cars Available,14-07-2016 09:52,NA,14-07-2016,9,Monday,FALSE
4587,City,-1,No Cars Available,14-07-2016 09:59,NA,14-07-2016,9,Tuesday,FALSE
4584,City,-1,No Cars Available,14-07-2016 10:00,NA,14-07-2016,10,Wednesday,FALSE
4585,City,-1,No Cars Available,14-07-2016 10:00,NA,14-07-2016,10,Thursday,FALSE
4583,City,-1,No Cars Available,14-07-2016 10:01,NA,14-07-2016,10,Friday,FALSE
4582,City,-1,No Cars Available,14-07-2016 10:03,NA,14-07-2016,10,Saturday,FALSE
4589,City,-1,No Cars Available,14-07-2016 10:06,NA,14-07-2016,10,Sunday,FALSE
4596,City,-1,No Cars Available,14-07-2016 10:07,NA,14-07-2016,10,Monday,FALSE
4595,City,-1,No Cars Available,14-07-2016 10:07,NA,14-07-2016,10,Tuesday,FALSE
4591,City,-1,No Cars Available,14-07-2016 10:08,NA,14-07-2016,10,Wednesday,FALSE
4597,City,-1,No Cars Available,14-07-2016 10:08,NA,14-07-2016,10,Thursday,FALSE
4598,City,-1,No Cars Available,14-07-2016 10:12,NA,14-07-2016,10,Friday,FALSE
4590,City,-1,No Cars Available,14-07-2016 10:13,NA,14-07-2016,10,Saturday,FALSE
4606,Airport,-1,No Cars Available,14-07-2016 10:19,NA,14-07-2016,10,Sunday,FALSE
4608,Airport,-1,No Cars Available,14-07-2016 10:23,NA,14-07-2016,10,Monday,FALSE
4604,City,-1,No Cars Available,14-07-2016 10:25,NA,14-07-2016,10,Tuesday,FALSE
4613,City,-1,No Cars Available,14-07-2016 10:43,NA,14-07-2016,10,Wednesday,FALSE
4616,City,-1,No Cars Available,14-07-2016 10:55,NA,14-07-2016,10,Thursday,FALSE
4622,Airport,-1,No Cars Available,14-07-2016 11:00,NA,14-07-2016,11,Friday,FALSE
4617,City,-1,No Cars Available,14-07-2016 11:02,NA,14-07-2016,11,Saturday,FALSE
4619,Airport,-1,No Cars Available,14-07-2016 11:04,NA,14-07-2016,11,Sunday,FALSE
4629,City,-1,No Cars Available,14-07-2016 11:11,NA,14-07-2016,11,Monday,FALSE
4633,City,-1,No Cars Available,14-07-2016 11:21,NA,14-07-2016,11,Tuesday,FALSE
4634,City,-1,No Cars Available,14-07-2016 11:30,NA,14-07-2016,11,Wednesday,FALSE
4636,City,-1,No Cars Available,14-07-2016 11:32,NA,14-07-2016,11,Thursday,FALSE
4640,Airport,-1,No Cars Available,14-07-2016 11:39,NA,14-07-2016,11,Friday,FALSE
4647,City,-1,No Cars Available,14-07-2016 11:50,NA,14-07-2016,11,Saturday,FALSE
4650,Airport,-1,No Cars Available,14-07-2016 11:58,NA,14-07-2016,11,Sunday,FALSE
4662,Airport,-1,No Cars Available,14-07-2016 12:13,NA,14-07-2016,12,Monday,FALSE
4660,City,-1,No Cars Available,14-07-2016 12:13,NA,14-07-2016,12,Tuesday,FALSE
4666,Airport,-1,No Cars Available,14-07-2016 12:26,NA,14-07-2016,12,Wednesday,FALSE
4670,Airport,-1,No Cars Available,14-07-2016 12:36,NA,14-07-2016,12,Thursday,FALSE
4675,City,-1,No Cars Available,14-07-2016 12:39,NA,14-07-2016,12,Friday,FALSE
4676,Airport,-1,No Cars Available,14-07-2016 12:44,NA,14-07-2016,12,Saturday,FALSE
4682,Airport,-1,No Cars Available,14-07-2016 12:49,NA,14-07-2016,12,Sunday,FALSE
4678,City,-1,No Cars Available,14-07-2016 12:49,NA,14-07-2016,12,Monday,FALSE
4688,Airport,-1,No Cars Available,14-07-2016 13:03,NA,14-07-2016,13,Tuesday,FALSE
4692,City,-1,No Cars Available,14-07-2016 13:04,NA,14-07-2016,13,Wednesday,FALSE
4689,City,-1,No Cars Available,14-07-2016 13:09,NA,14-07-2016,13,Thursday,FALSE
4697,City,-1,No Cars Available,14-07-2016 13:12,NA,14-07-2016,13,Friday,FALSE
4705,Airport,-1,No Cars Available,14-07-2016 13:13,NA,14-07-2016,13,Saturday,FALSE
4707,City,-1,No Cars Available,14-07-2016 13:13,NA,14-07-2016,13,Sunday,FALSE
4704,City,-1,No Cars Available,14-07-2016 13:16,NA,14-07-2016,13,Monday,FALSE
4708,City,-1,No Cars Available,14-07-2016 13:18,NA,14-07-2016,13,Tuesday,FALSE
4703,Airport,-1,No Cars Available,14-07-2016 13:18,NA,14-07-2016,13,Wednesday,FALSE
4725,Airport,-1,No Cars Available,14-07-2016 13:56,NA,14-07-2016,13,Thursday,FALSE
4734,Airport,-1,No Cars Available,14-07-2016 14:37,NA,14-07-2016,14,Friday,FALSE
4742,Airport,-1,No Cars Available,14-07-2016 15:00,NA,14-07-2016,15,Saturday,FALSE
4744,Airport,-1,No Cars Available,14-07-2016 15:03,NA,14-07-2016,15,Sunday,FALSE
4746,City,-1,No Cars Available,14-07-2016 15:10,NA,14-07-2016,15,Monday,FALSE
4749,Airport,-1,No Cars Available,14-07-2016 15:11,NA,14-07-2016,15,Tuesday,FALSE
4764,City,-1,No Cars Available,14-07-2016 15:30,NA,14-07-2016,15,Wednesday,FALSE
4763,City,-1,No Cars Available,14-07-2016 15:33,NA,14-07-2016,15,Thursday,FALSE
4772,City,-1,No Cars Available,14-07-2016 15:55,NA,14-07-2016,15,Friday,FALSE
4778,City,-1,No Cars Available,14-07-2016 16:21,NA,14-07-2016,16,Saturday,FALSE
4781,Airport,-1,No Cars Available,14-07-2016 16:29,NA,14-07-2016,16,Sunday,FALSE
4782,Airport,-1,No Cars Available,14-07-2016 16:33,NA,14-07-2016,16,Monday,FALSE
4785,City,-1,No Cars Available,14-07-2016 16:42,NA,14-07-2016,16,Tuesday,FALSE
4789,City,-1,No Cars Available,14-07-2016 16:44,NA,14-07-2016,16,Wednesday,FALSE
4793,City,-1,No Cars Available,14-07-2016 16:47,NA,14-07-2016,16,Thursday,FALSE
4794,City,-1,No Cars Available,14-07-2016 16:55,NA,14-07-2016,16,Friday,FALSE
4804,City,-1,No Cars Available,14-07-2016 17:02,NA,14-07-2016,17,Saturday,FALSE
4806,City,-1,No Cars Available,14-07-2016 17:06,NA,14-07-2016,17,Sunday,FALSE
